,Zipcode,ParkName,ParkType,ParkServiceArea,PSAManager,email,Number,Acreage,SupDist,ParkID,Location 1,Lat,Long,size,neighborhood,attributes,google_id,google_type,google_reviews
88,94114.0,PEIXOTTO PLAYGROUND,Neighborhood Park or Playground,PSA 5,"O'Brien, Teresa",teresa.o'brien@sfgov.org,(415) 819-2699,0.79,8.0,195,"15th St San Francisco, CA (37.76578838, -122.43790519)",37.76578838,-122.43790519,size_small,Castro,"[Neighborhood Park or Playground, size_small, Castro]",ChIJcZgi1biAhYARI53LoegJhLg,"[night_club, bar, restaurant, food, point_of_interest, establishment]","Great service, had a great time. Nice environment, good beer and the popcorn chicken was on point. Worth it!My friend loves the corn here. That is all she talked about. I think it's OK. Fun place to eat though. The karaoke is mostly K-Pop and the American song selection was pretty dismal. The machine was also hard to use and didn't queue up any songs so you had to enter them one by one.

Food, drinks and service were great though!We came here on a late Saturday night after hanging out at the bar, since everyone was hungry and singing was on our mind. Their karaoke room pricing policy is a bit weird, but it's definitely on the pricier end, perhaps because they serve alcohol in the karaoke rooms. We were told it was a flat $20 for everyone to share the room for an hour, but each person would have to order a minimum of $30 of food and drink. Since there were 6 of us, we ended up ordering a lot of food. Fried chicken, tofu soup, garlic fries, rice cake and ramen, seafood pancake, and soju were just a few of the items we ordered. For the soju, you will get exactly 12 shot glass full of drinks from the ""large"" option, which is weird because the size is a ""small"" at other Korean bar places, like Dan Sung Sa in Oakland. 

Karaoke options were okay, not spectacular. No super recent songs, with only a few things from the past year so they don't update their song list often. 

Overall, mediocre food and karaoke experience. Really rude service, they repeatedly interrupted to demand we order more drinks, with a TWENTY DOLLAR MINIMUM for each person. The phone to order drinks was broken and the guy repeatedly talks to me like I'm retarded and it's my fault. Many interruptions by the guy while we are enjoying ourselves throughout our 2 hour time.
 
The guy ejects us a few minutes early like he's military then turns to talk to his friends instead of cashing me out. After a minute I tap him on the shoulder and he rudely complains that he's 'just doing his job' then flat out refuses to cash me out like an insolent teenager until I forced him by bringing up the tip. Just a terrible attitude towards us the whole night, like we were unwanted. Then he includes 18% gratuity on a 3 person group. Go to YamaSho, do not go here."
89,94114.0,SATURN STREET STEPS,Mini Park,PSA 5,"O'Brien, Teresa",teresa.o'brien@sfgov.org,(415) 819-2699,0.1,8.0,79,"Saturn San Francisco, CA (37.7626853, -122.44055619)",37.7626853,-122.44055619,size_tiny,Castro,"[Mini Park, size_tiny, Castro]",ChIJz7Fg0AN-j4ARjuMlPpw6HU8,"[park, point_of_interest, establishment]","Nice, as far as steps go. It's great that there's a small park like this in the middle of SF, but I grew to hate waking up these steps on the way home from work each day.One of my new favorite places to sit."
90,94114.0,ROOSEVELT/HENRY STEPS,Mini Park,PSA 5,"O'Brien, Teresa",teresa.o'brien@sfgov.org,(415) 819-2699,0.34,8.0,107857,"299 Henry St San Francisco, CA (37.76655956, -122.43732268)",37.76655956,-122.43732268,size_small,Castro,"[Mini Park, size_small, Castro]",missing,missing,no reviews
91,94114.0,NOE VALLEY COURTS,Neighborhood Park or Playground,PSA 5,"O'Brien, Teresa",teresa.o'brien@sfgov.org,(415) 819-2699,0.93,8.0,72,"24th San Francisco, CA (37.75140324, -122.43892096)",37.75140324,-122.43892096,size_average,Castro,"[Neighborhood Park or Playground, size_average, Castro]",ChIJx9JQJAx-j4AR7uPgb2yOFoY,"[park, point_of_interest, establishment]","Never been here before,just wanted to be the first to write a ""review"". lol. other than that, 10/10 FABULOUS!!!!!!!!"
92,94114.0,STATES STREET PLAYGROUND,Neighborhood Park or Playground,PSA 5,"O'Brien, Teresa",teresa.o'brien@sfgov.org,(415) 819-2699,2.76,8.0,200,"86 States St San Francisco, CA (37.76380044, -122.43785312)",37.76380044,-122.43785312,size_large,Castro,"[Neighborhood Park or Playground, size_large, Castro]",ChIJ42ZONk6HhYARwEJ9wmaJYZI,"[park, point_of_interest, establishment]","Indispensable programs both indoor and outdoor and San Franciscans of all ages. They are great.What kind of policy no credit back when you cancel class????
"
93,94114.0,Corwin Community Garden,Community Garden,PSA 5,"O'Brien, Teresa",teresa.o'brien@sfgov.org,(415) 819-2699,0.09,8.0,164221,"410 Douglass St San Francisco, CA (37.75723015, -122.43902313)",37.75723015,-122.43902313,size_tiny,Castro,"[Community Garden, size_tiny, Castro]",ChIJbShckAV-j4ARMtmZ9vL1Hq8,"[park, point_of_interest, establishment]",
94,94114.0,Clipper Terrace Community Garden,Community Garden,PSA 5,"Lockwood, Darlene",darlene.lockwood@sfgov.org,(415) 717-2872,0.35,8.0,135193,"855 Clipper Terrace San Francisco, CA (37.74785021, -122.44317435)",37.74785021,-122.44317435,size_small,Castro,"[Community Garden, size_small, Castro]",ChIJS84gDwt-j4ARmlY6Zn0hUY0,"[park, point_of_interest, establishment]","A beautifully well-kept secret garden. Perfect spot for a restful break or to explore with kids.My favorite community garden, because the total experience is so San Francisco yet so solitary.  There is always something growing there that catches the eye, and when the blackberry bushes along Clipper are ripe, fill up a big big handful and sit and look at the gorgeous view among the hummingbirds and bees and all kinds of sounds.  Cars driving right next to you will hardly be noticed and when the fog starts to roll in, it is truly Oz."
95,94114.0,EUREKA VALLEY REC CENTER,Neighborhood Park or Playground,PSA 5,"O'Brien, Teresa",teresa.o'brien@sfgov.org,(415) 819-2699,1.93,8.0,75,"100 Collingwood St San Francisco, CA (37.75978957, -122.43648069)",37.75978957,-122.43648069,size_average,Castro,"[Neighborhood Park or Playground, size_average, Castro]",ChIJo3AiIQV-j4ARjGZ3-vCFx40,"[point_of_interest, establishment]","I can only comment on the tennis court here, because that's all we used...

With that said, this is a STRANGE court. It's in terrible shape and because the fences are a bit too low, it's easy to lose your tennis balls into the adjoining fields, and since the gates are locked, you can't retrieve them.

Also, the court plays VERY fast in an unexpected way.the dog park here is great. It's very big and well-maintained. it has plenty of chairs and benches to sit down on too."
96,94115.0,JAPANTOWN PEACE PLAZA,Civic Plaza or Square,PSA 2,"O'Connor, Tom",tom.o'connor@sfgov.org,(415) 218-0259,0.71,5.0,126,"Post San Francisco, CA (37.78520911, -122.42975098)",37.78520911,-122.42975098,size_small,Pacific Heights/Western Addition,"[Civic Plaza or Square, size_small, Pacific Heights/Western Addition]",ChIJzxArLbmAhYARpGV-keMhoIA,"[point_of_interest, establishment]",Great view with peaceful atmosphere.
97,94115.0,BEIDEMAN/O'FARRELL MINI PARK,Mini Park,PSA 2,"O'Connor, Tom",tom.o'connor@sfgov.org,(415) 218-0259,0.06,5.0,106,"O'Farrell San Francisco, CA (37.78238894, -122.43861654)",37.78238894,-122.43861654,size_tiny,Pacific Heights/Western Addition,"[Mini Park, size_tiny, Pacific Heights/Western Addition]",ChIJ-_aftJGAhYARTg3p24fJ0B4,[route],no reviews
98,94115.0,FILLMORE/TURK MINI PARK,Mini Park,PSA 2,"O'Connor, Tom",tom.o'connor@sfgov.org,(415) 218-0259,0.23,5.0,182,"Fillmore San Francisco, CA (37.78018588, -122.43178038)",37.78018588,-122.43178038,size_small,Pacific Heights/Western Addition,"[Mini Park, size_small, Pacific Heights/Western Addition]",ChIJOSECCLuAhYARD9Ao4-2ASj8,"[park, point_of_interest, establishment]",Fillmore Park 
99,94115.0,RAYMOND KIMBELL PLAYGROUND,Neighborhood Park or Playground,PSA 2,"O'Connor, Tom",tom.o'connor@sfgov.org,(415) 218-0259,0.0,5.0,124,"Geary Blvd San Francisco, CA (37.78294403, -122.43512653)",37.78294403,-122.43512653,size_tiny,Pacific Heights/Western Addition,"[Neighborhood Park or Playground, size_tiny, Pacific Heights/Western Addition]",ChIJ6QW73rmAhYARNfD_XpgHsU4,"[park, point_of_interest, establishment]","Renovated Park, moved to other part of the park on the side of Geary, but theres an empty part where the old park was, mini Skatepark, benches over there, dogpark? Now theres three water fountains, 1 for dogs and the 3 for people, no problems with the fountains, gives off enough water to drink Nice soccer field with lights. Usually really crowded during evenings.Old wood playground over sand.

Update: Just reopened after renovation, but i have not been back.Mj"
100,94115.0,GOLDEN GATE/STEINER MINI PARK,Mini Park,PSA 2,"O'Connor, Tom",tom.o'connor@sfgov.org,(415) 218-0259,0.08,5.0,120,"Golden Gate San Francisco, CA (37.77958265, -122.43345152)",37.77958265,-122.43345152,size_tiny,Pacific Heights/Western Addition,"[Mini Park, size_tiny, Pacific Heights/Western Addition]",ChIJe-f39rqAhYAR7wRrQnsj-IE,"[park, point_of_interest, establishment]","Even after factoring in the diminutive ""mini park"" title, this public space is sure to disappoint. A small, grassless corner, home to nothing but plastic bags and shopping carts. I have never seen a living soul within its bounds."
101,94115.0,BUSH/BRODERICK MINI PARK,Mini Park,PSA 2,"O'Connor, Tom",tom.o'connor@sfgov.org,(415) 218-0259,0.18,5.0,108,"Baker San Francisco, CA (37.78557814, -122.44253511)",37.78557814,-122.44253511,size_tiny,Pacific Heights/Western Addition,"[Mini Park, size_tiny, Pacific Heights/Western Addition]",ChIJPf5rR8qAhYARr5nBq54DEyg,[premise],no reviews
102,94115.0,HAMILTON REC CENTER,Neighborhood Park or Playground,PSA 2,"O'Connor, Tom",tom.o'connor@sfgov.org,(415) 218-0259,3.22,5.0,125,"1900 Geary Blvd San Francisco, CA (37.78441485, -122.43603929)",37.78441485,-122.43603929,size_large,Pacific Heights/Western Addition,"[Neighborhood Park or Playground, size_large, Pacific Heights/Western Addition]",ChIJR_ekLbiAhYARC0-swgr7Zf8,"[point_of_interest, establishment]","My son (11 yrs.old) absolutely LOVES this place!!! ☺ He often goes to play basketball in the gym with friends on Saturdays.  Note: IT IS VERY MUCH OPEN ON SATURDAYS!! For the most part it's free of charge, although I believe swimming may cost a buck or two, which is an extremely small price to pay at a place that offers a giant indoor waterslide!! ( amazing!) I believe the woman I met our first day (several years ago) named RENÉE is actually the program manager. She was very nice, informational and attentive, I felt completely welcomed. At the time, my son was 8 or 9 and was a little shy initiating himself to shoot hoops in their enormous gym, since that portion of the program is more of and for teens. With a little encouragement from Ms.Renée and myself, he shot a few hoops and was quickly joined by others,it was such a warm experience. My son is now 11 and continues to attend Hamilton Rec.Center.most amenities aside from the basketball court are great. the basketball gym is crowded and has lots of dead spots on the dusty floor, and broken netsI only use the swimming pool here and it's well maintained and staff is super nice and friendly. For an experience of an absolutely jam packed pool, go no further than the open swims on the weekends here. Lifeguards are plentiful and attentive, catering to the families here. Great facilities that are never very crowded.  This is a public facility with no door charge that has two well-maintained tennis courts with lights (which is rare in this city), an indoor pool, three indoor basketball courts (as well a couple hoops outside on asphalt), and a big grassy field.  There's also a kids' playground.  The indoor basketball games can be pretty competitive."
103,94115.0,ALTA PLAZA,Neighborhood Park or Playground,PSA 1,"Figone, Joe",joseph.figone@sfgov.org,(415) 713-4997,11.91,2.0,129,"Jackson San Francisco, CA (37.79117333, -122.43766978)",37.79117333,-122.43766978,size_huge,Pacific Heights/Western Addition,"[Neighborhood Park or Playground, size_huge, Pacific Heights/Western Addition]",ChIJnS-EJM-AhYARYX4zAkEVsP8,"[park, point_of_interest, establishment]","Great to run stairs, great to bring the pups. I'd you come early enough and the tennis courts are empty you can let the dogs just run crazy in them. Just in case your dog is a person-dog and not a dog-dog. No butt sniffing needed lolI like this park but don't care so much for the neighbors & people.  Seems like the people are entitled.  Like ""their"" grass is better than other surrounding parks.
Dog-friendly, kids-friendly, and great views. Windy.The playground is great. My kids have lots of fun there. It is easy to keep an eye on them and it is fenced inAhhh... The views! and the wind of course!  Gym stairmaster isn't for you? Let Alta Plaza Park satisfy your stair cravings... Some of the slopes might as well be considered cliffs..."
